dist_id,ac_no,part_no,lat,long
57,176,10,17.4326154,78.5087662
57,176,211,19.0568109,72.9027084
58,162,324,13.1807817,80.312413
58,166,2,29.3546125,76.9732498
58,166,20,24.6711032,94.0432734
58,166,3,29.3546125,76.9732498
58,167,139,12.9691053,79.2901049
58,167,147,12.9691053,79.2901049
58,167,51,30.1171041,74.7830079
58,167,55,30.1171041,74.7830079
58,167,56,30.1171041,74.7830079
58,167,67,15.8746847,77.6223177
58,167,71,30.1171041,74.7830079
58,167,72,30.1171041,74.7830079
58,167,73,15.8746847,77.6223177
59,177,11,30.282902,74.769463
59,177,13,30.282902,74.769463
59,177,204,28.6599877,77.209745
59,177,205,28.6599877,77.209745
59,177,206,28.6599877,77.209745
59,177,213,29.619808,76.0895468
59,177,267,29.618478,76.0888935
59,177,6,30.282902,74.769463
59,179,100,29.7781198,77.9849961
59,179,25,26.8820611,73.875483
59,179,26,29.7781198,77.9849961
59,179,27,26.8820611,73.875483
59,179,28,26.8820611,73.875483
59,179,32,29.7616868,77.9754381
59,179,37,29.7616868,77.9754381
59,179,38,29.7616868,77.9754381
59,179,39,29.7563169,77.9836172
59,179,40,29.7616868,77.9754381
59,179,72,29.7563169,77.9836172
59,179,73,29.7563169,77.9836172
59,179,75,29.7563169,77.9836172
59,179,76,29.7563169,77.9836172
59,179,94,29.7563169,77.9836172
59,182,316,20.8828648,85.8301788
59,183,196,29.8520284,77.8749551
59,183,197,29.8520284,77.8749551
59,183,221,29.8520284,77.8749551
59,183,222,29.8520284,77.8749551
59,183,223,29.8520284,77.8749551
59,183,224,29.8520284,77.8749551
59,183,225,29.8520284,77.8749551
59,183,227,29.8520284,77.8749551
6,61,412,28.5011658,77.1708063
6,61,413,28.5011658,77.1708063
6,61,414,28.5011658,77.1708063
6,61,415,28.5011658,77.1708063
6,61,416,28.5011658,77.1708063
6,63,5,28.5893411,77.2598498
60,145,10,29.0712969,79.5166564
60,145,11,29.0712969,79.5166564
60,145,12,29.0712969,79.5166564
60,145,2,29.0712969,79.5166564
60,145,252,22.4263237,70.0416015
60,145,253,22.4263237,70.0416015
60,145,5,29.0712969,79.5166564
60,145,7,29.0712969,79.5166564
60,148,258,28.8359829,77.0948852
60,148,261,28.834764,77.1066206
60,148,262,28.834764,77.1066206
60,148,276,28.8331834,77.0940507
60,148,277,28.8331834,77.0940507
60,149,15,20.267644,85.8358199
60,149,254,27.368574,95.2380175
60,149,256,27.368574,95.2380175
60,149,273,19.5427951,82.9303292
60,149,274,19.5427951,82.9303292
60,150,166,16.7946752,81.7471107
60,150,168,16.7946752,81.7471107
60,150,175,16.7946752,81.7471107
60,150,19,27.2661444,95.3203753
60,151,124,29.1527778,79.1541431
60,152,80,24.2370865,87.8206028
60,152,81,24.2370865,87.8206028
60,153,166,24.7599882,84.9887797
61,155,120,26.5255426,94.6718662
61,155,282,26.5255426,94.6718662
61,157,281,28.5654365,77.198023
61,159,239,27.19702495430573,74.58116141545851
62,137,1,30.3508648,77.8648536
62,137,221,17.7372094,78.8604577
62,138,234,26.4427889,74.5919295
62,138,262,26.4358221,74.5729774
62,138,263,26.4427889,74.5919295
62,138,265,26.4427889,74.5919295
62,138,266,26.4427889,74.5919295
62,138,4,26.2857993,90.8447579
62,144,147,28.6585544,77.0987424
62,144,150,28.6585544,77.0987424
63,299,288,12.3869235,79.3665803
63,299,292,12.3869235,79.3665803
63,299,67,16.2991683,80.4547401
63,300,196,12.8828424,74.8644334
63,300,197,12.8828424,74.8644334
63,300,198,12.8828424,74.8644334
63,300,199,12.8813021,74.8652965
64,282,157,28.3636094,81.7004183
64,282,169,28.1897598,81.398304
64,282,206,28.3636094,81.7004183
64,284,53,28.8429788,77.0879996
64,284,83,26.5053598,90.5202035
64,284,84,26.5053598,90.5202035
64,284,85,26.5053598,90.5202035
64,284,87,26.5053598,90.5202035
64,284,88,26.5053598,90.5202035
64,284,89,26.5053598,90.5202035
64,284,90,26.5053598,90.5202035
64,285,10,28.8360468,77.1071499
64,285,11,28.8360468,77.1071499
64,285,12,28.8360468,77.1071499
64,285,63,28.8360468,77.1071499
64,285,8,28.8360468,77.1071499
64,285,9,28.8360468,77.1071499
64,287,5,25.6092028,85.1165774
64,288,251,19.861571,75.2884092
66,290,222,30.3049141,78.079825
66,290,312,28.1333727,82.2954081
66,290,314,28.1333727,82.2954081
66,290,327,28.1333727,82.2954081
67,275,218,19.2362058,72.8599243
67,275,240,26.2710747,73.8598035
67,275,241,26.2710747,73.8598035
67,275,243,28.1800556,76.0893394
67,276,28,27.8399507,76.1469164
69,266,101,28.6250561,77.2154775
69,266,102,28.618544,77.2183409
69,266,103,28.618544,77.2183409
69,266,75,28.6250561,77.2154775
69,268,9,28.7225815,77.1553614
69,269,168,25.2470442,86.9314625
69,269,169,25.2470442,86.9314625
69,269,170,25.2470442,86.9314625
69,269,171,25.2470442,86.9314625
69,269,172,25.2470442,86.9314625
69,269,173,25.2470442,86.9314625
69,269,174,25.2449528,86.9271619
69,269,175,25.2470442,86.9314625
69,269,176,25.2470442,86.9314625
69,269,177,25.2470442,86.9314625
69,269,178,25.2470442,86.9314625
69,269,199,25.2441953,86.9181611
69,270,117,25.569745,91.9001215
69,270,118,25.5375053,91.8963852
69,270,119,25.5375053,91.8963852
69,270,122,25.5375053,91.8963852
69,270,153,25.5375053,91.8963852
69,270,173,25.5398695,91.914036
69,270,174,25.5398695,91.914036
69,270,193,25.5398695,91.914036
69,270,194,25.5398695,91.914036
69,270,195,25.5514155,91.9204298
69,271,77,17.3935406,78.4956118
69,271,78,17.3935406,78.4956118
69,271,79,17.3935406,78.4956118
69,271,80,17.3935406,78.4956118
69,271,81,17.3935406,78.4956118
69,271,82,17.1073862,79.4723812
69,271,83,17.1073862,79.4723812
69,272,105,28.6693245,77.2342466
69,272,107,28.6566691,77.2372592
69,272,108,28.6625882,77.2104917
69,272,112,28.6656203,77.2322483
69,272,117,28.6566691,77.2372592
69,272,121,28.6566691,77.2372592
69,272,122,28.6566691,77.2372592
69,272,129,28.6566691,77.2372592
69,272,133,28.6567799,77.2371179
69,272,134,11.5322958,77.8877316
69,272,135,28.6622762,77.2104068
69,272,138,28.6626348,77.2105848
69,272,142,28.6626348,77.2105848
69,272,143,11.5322958,77.8877316
69,272,145,28.6566691,77.2372592
69,272,152,28.6625882,77.2104917
69,272,157,28.6699219,77.2345283
69,272,159,28.6625882,77.2104917
69,272,161,25.2488685,86.9519531
69,272,162,25.2488685,86.9519531
69,272,163,25.2488685,86.9519531
69,272,166,25.2488685,86.9519531
69,272,167,28.6699219,77.2345283
69,272,168,28.6699219,77.2345283
69,272,169,28.6693245,77.2342466
69,272,170,28.6693245,77.2342466
69,272,171,28.6693245,77.2342466
69,272,181,28.6625882,77.2104917
69,272,182,28.6625882,77.2104917
69,272,183,28.6625882,77.2104917
69,272,184,28.6611842,77.2117096
69,272,185,28.6611842,77.2117096
69,272,194,28.6626348,77.2105848
69,272,196,28.6626348,77.2105848
69,272,198,28.6626348,77.2105848
69,272,199,28.6618232,77.2099982
69,272,200,28.660725,77.2100604
69,272,203,28.6611842,77.2117096
69,272,207,25.2477895,86.9347969
69,272,209,25.2454173,86.9266547
69,272,210,25.2454173,86.9266547
69,272,214,28.66099,77.2120998
69,272,81,28.6613772,77.2326772
69,272,85,28.6613772,77.2326772
69,272,96,28.6693245,77.2342466
69,272,97,28.6693245,77.2342466
7,50,39,29.1612096,77.08001
7,50,40,29.1612096,77.08001
70,278,256,25.6141805,85.1305472
70,280,163,30.1013821,78.2957679
70,280,164,30.1013821,78.2957679
70,280,165,30.1013821,78.2957679
70,280,166,30.1013821,78.2957679
70,280,167,30.1013821,78.2957679
70,280,169,30.1013821,78.2957679
70,280,171,30.1013821,78.2957679
70,280,173,30.1013821,78.2957679
70,280,174,30.1013821,78.2957679
70,280,178,30.1013821,78.2957679
70,280,179,30.1013821,78.2957679
70,280,180,30.1013821,78.2957679
70,280,181,30.1013821,78.2957679
70,280,184,30.1013821,78.2957679
70,280,186,30.1013821,78.2957679
70,280,187,30.1013821,78.2957679
70,280,188,30.1013821,78.2957679
70,280,191,30.1013821,78.2957679
70,280,192,30.1013821,78.2957679
70,280,194,30.1013821,78.2957679
70,280,199,30.1013821,78.2957679
70,280,200,30.1013821,78.2957679
70,280,201,30.1013821,78.2957679
72,178,7,29.6147763,76.0916388
72,185,40,25.8978199,75.1199096
72,185,41,25.8978199,75.1199096
72,185,42,25.8978199,75.1199096
72,186,259,29.3068838,76.3142928
72,186,260,29.3068838,76.3142928
73,58,136,28.4959786,77.1685438
73,58,217,28.4959795,77.1685439
73,58,224,28.4959791,77.1685437
73,58,225,28.4959789,77.1685437
73,58,226,28.4959784,77.1685438
74,10,201,29.73323400132358,78.03300336934626
74,10,64,28.9942507,77.0355946
74,8,10,29.8619617,77.8790273
74,8,11,29.8619617,77.8790273
74,8,12,29.8619617,77.8790273
74,8,13,29.8619617,77.8790273
74,8,14,29.8619617,77.8790273
74,8,34,28.684911,77.2971322
74,8,4,29.8619617,77.8790273
74,8,6,29.8619617,77.8790273
74,8,7,29.8619617,77.8790273
74,8,8,29.8619617,77.8790273
74,8,9,29.8619617,77.8790273
75,31,89,27.3657874,75.5407643
8,86,107,13.0493883,80.2761246
8,86,76,27.0138677,86.1669307
8,90,94,26.1792083,91.7681198
8,91,105,27.0374025,77.6774101
8,91,150,27.2048036,77.6512555
8,91,152,27.2048036,77.6512555
8,91,246,26.6388127,92.8047464
8,91,3,27.1608326,77.5686585
8,91,325,26.643156,92.793428
8,91,326,26.6388127,92.8047464
8,91,327,26.6428328,92.7970467
8,91,328,26.643156,92.793428
8,91,329,26.643156,92.793428
8,91,330,26.6543121,92.7972481
8,91,34,26.9835711,77.6195853
8,91,5,27.0337631,77.5586012
8,91,74,27.1461288,77.5912696
8,91,76,27.1461288,77.5912696
8,91,85,27.1772488,77.6158431
8,93,168,26.9220965,78.1643276
8,93,169,26.9327592,78.213824
8,93,187,17.4468831,78.3201269
8,93,205,25.8826528,78.3217879
8,93,228,25.8706991,78.3048816
8,93,72,17.3520371,78.4660235
8,93,73,17.3547881,78.4682777
8,93,74,17.3547881,78.4682777
8,93,82,17.3608985,78.4677566
8,93,83,17.3608985,78.4677566
8,93,84,17.3571345,78.4661028
8,93,88,17.3608985,78.4677566
8,93,90,17.3520371,78.4660235
9,72,23,13.0158631,77.6201913
9,74,206,26.4645778,92.9266785
9,75,227,30.1960236,74.5006446
9,75,240,12.9307014,80.2383956
9,75,241,12.9307014,80.2383956
9,76,150,26.1269005,87.457324
9,76,151,26.1269005,87.457324
9,76,156,26.1269005,87.457324
9,76,157,26.1269005,87.457324
9,76,287,12.9307014,80.2383956
9,76,289,12.9307014,80.2383956
9,77,26,18.5375625,73.9341432
