ac_id_09,booth_id_14,booth_name_14,address_14,district_14,tehsil_14,thana_14,ward_14,town_14,parts_14,pincode_14,pc_id_09,pc_name_09,pc_reserved_09,ac_name_14,ac_reserved_14,booth_id_21
1,1,"M.C.PRIMARY CO-ED SCHOOL","VILLAGE LAMPUR",Delhi,NARELA,NARELA,2,"VILL LAMPUR","1 - CHAKKI WALI GALI, VILLAGE LAMPUR (1 to V67) 2 - KOTLA GALI , VILLAGE LAMPUR (2 to C-2/1081) 3 - RAMLILA GROUND, VILLAGE LAMPUR (2 to HN-106) 4 - SHIV MANDIR GALI, VILLAGE LAMPUR (8 to HNO101) 5 - SAINI CHAUPAL GALI, VILLAGE LAMPUR (4A to 602)",110040,5,"North West Delhi",SC,Nerela,"",1
1,2,"M.C.PRIMARY CO-ED SCHOOL","VILLAGE LAMPUR",Delhi,NARELA,NARELA,2,"VILL LAMPUR","1 - SAINI CHAUPAL GALI, VILLAGE LAMPUR (60 to 165) 2 - HARIJAN GALI 1, VILLAGE LAMPUR (8 to L6556) 3 - GADRIYA WALI GALI, VILLAGE LAMPUR (26 to A-125) 4 - SURAJ COLONY , VILLAGE LAMPUR (37 to A-2) 5 - HARIJAN GALI NO. 2, VILLAGE LAMPUR (124 to C-899)",110040,5,"North West Delhi",SC,Nerela,"",2
1,3,"M.C.PRIMARY (BOYS) SCHOOL","VILLAGE BANKNER",Delhi,NARELA,NARELA,2,"VILL BANKNER","1 - MOLA WALI GALI, VILLAGE BANKNER (1 to HNO-623) 2 - MAIN GALI WATER PUMP, VILLAGE BANKNER (1 to HN-19) 3 - MAIN GALI HARIJAN CHAUPAL KE PASS, VILLAGE BANKNER (7 to F-22)",110040,5,"North West Delhi",SC,Nerela,"",3
1,5,"M.C.PRIMARY (BOYS) SCHOOL","VILLAGE BANKNER",Delhi,NARELA,NARELA,2,"VILL BANKNER","1 - KHATIYON WALI CHAUPAL KE PASS, VILLAGE BANKNER (86 to G2) 2 - RAMBALA KUEN KE PASS, VILLAGE BANKNER (50/12 to G2) 3 - BARI CHAUPAL WALI MAIN GALI, VILLAGE BANKNER (4-B to HNO-202) 4 - BARI CHAUPAL KE PASS PANDITON WALI GALI, VILLAGE BANKNER (54A to HN-261)",110040,5,"North West Delhi",SC,Nerela,"",5
1,9,"GOVT. (GIRLS) SR. SEC. SCHOOL","VILLAGE BANKNER",Delhi,NARELA,NARELA,2,"VILL BANKNER","1 - MAIN ROAD LAMPUR, PUNJABI GALI, VILLAGE BANKNER (22 to HNO-494) 2 - BRAHIYAN GALI, VILLAGE BANKNER (38 to H-NO-576) 3 - BANIYA CHOWK GALI, VILLAGE BANKNER (566 to 655) 4 - SUNARO WALI GALI, VILLAGE BANKNER (38/1 to A-133)",110040,5,"North West Delhi",SC,Nerela,"",9
1,12,"GOVT. (GIRLS) SR. SEC. SCHOOL","VILLAGE BANKNER",Delhi,NARELA,NARELA,2,"VILL BANKNER","1 - BALMIKI MOHALLA MAIN PULIYA WALI GALI , VILLAGE BANKNER (8 to HNO-238) 2 - NAI BASTI, MAIN GALI, VILLAGE BANKNER (1 to NA) 3 - BASTI BAKNER, GALI NO. 1, VILLAGE BANKNER (5 to HNO-110) 4 - BASTI BAKNER, GALI NO. 2, VILLAGE BANKNER (1 GN to L-397) 5 - BASTI BAKNER, MANDIR WALI GALI, VILLAGE BANKNER (46 to POLTNO) 6 - BASTI BANKER, GALI NO. 3, VILLAGE BANKNER (0 to 866)",110040,5,"North West Delhi",SC,Nerela,"",13
1,13,"GOVT. (GIRLS) SR. SEC. SCHOOL","VILLAGE BANKNER",Delhi,NARELA,NARELA,2,"VILL BANKNER","1 - MAIN GALI, NAI BASTI, VILLAGE BANKNER (0 to R-43) 2 - GALI NO. 1, BAKNER EXTEN., VILLAGE BANKNER (1G to G-1) 3 - GALI NO. 2, BAKNER EXTEN., VILLAGE BANKNER (10 to 887)",110040,5,"North West Delhi",SC,Nerela,"",14
1,14,"GOVT. (GIRLS) SR. SEC. SCHOOL","VILLAGE BANKNER",Delhi,NARELA,NARELA,2,"VILL BANKNER","1 - GALI NO. 3, BAKNER EXTEN., VILLAGE BANKNER (10 to U-70) 2 - MAIN STAND PARK KE PASS, VILLAGE BANKNER (20/44 to 869) 3 - LAMPUR ROAD BALMIKI PULIYA KE PASS, VILLAGE BANKNER (20/44 to A-4) 4 - DADA MAAI WALA COLONY, VILLAGE BANKNER (18B to PLOT-263) 5 - HARIJAN BASTI, VILLAGE BANKNER (1 to KH NO-25)",110040,5,"North West Delhi",SC,Nerela,"",15
1,17,"M.C.PRIMARY SCHOOL","PANA, MAMURPUR,NARELA",Delhi,NARELA,NARELA,1,"SANJAY COLONY NARELA","1 - GALI NO. 1 SANJAY COLONY NEAR SABOLI ROAD, NARELA (1 to S-142) 2 - ARYA SAMAJ ROAD SANJAY COLONY, NARELA (0 to T-47A) 3 - GALI NO. 1 NEAR SAFIYABAD ROAD, SANJAY COLONY NARELA (1 to U 1 A)",110040,5,"North West Delhi",SC,Nerela,"",20
1,18,"M.C.PRIMARY SCHOOL","PANA, MAMURPUR,NARELA",Delhi,NARELA,NARELA,1,"SANJAY COLONY NARELA","1 - GALI NO. 2 SANJAY COLONY, NARELA (1B to V-1832) 2 - GALI NO. 3 SANJAY COLONY, NARELA (3 to HOUSE NO S/201) 3 - GALI NO. 4 SANJAY COLONY , NARELA (1 to U-26) 4 - GALI NO. 5 SANJAY COLONY , NARELA (0 to KHNO-34/9)",110040,5,"North West Delhi",SC,Nerela,"",21
1,19,"M.C.PRIMARY SCHOOL","PANA, MAMURPUR,NARELA",Delhi,NARELA,NARELA,1,"SANJAY COLONY NARELA","1 - GALI NO. 7 SANJAY COLONY, NARELA (00 to S-209-A) 2 - GALI NO. 8 SANJAY COLONY NARELA (0 to V-985) 3 - GALI NO. 9 SANJAY COLONY, NARELA (19 to GALI NO-9)",110040,5,"North West Delhi",SC,Nerela,"",22
1,21,"SARVODAYA KANYA VIDYALAYA NO 2",NARELA,Delhi,NARELA,NARELA,1,"SHIVAJI NAGAR NARELA","1 - GALI NO. 1, SHIVAJI NAGAR, NARELA (66-T to T-244) 2 - GALI NO. 2, SHIVAJI NAGAR, NARELA (4 to T-415) 3 - GALI NO. 4, SHIVAJI NAGAR, NARELA (32 A to T-298A) 4 - GALI NO. 5, SHIVAJI NAGAR, NARELA (15-T to T-312)",110040,5,"North West Delhi",SC,Nerela,"",25
1,24,"DAV CENTURY PUBLIC SCHOOL","GAUTAM COLONY, NARELA",Delhi,NARELA,NARELA,1,"VIJAY NAGAR NARELA","1 - POLICE STATION WALI GALI, VIJAY NAGAR NARELA (45-A to U-154) 2 - LAM PUR ROAD WALI GALI, VIJAY NAGAR NARELA (010 to V-91) 3 - AGGARWAL NURSING HOME WALI GALI, VIJAY NAGAR NARELA (19B to U-156) 4 - DHARANI JOHAR WALI GALI, VIJAY NAGAR NARELA (4/113 to U-1974) 5 - NEAR PRIMARY HEALTH CENTRE VIJAY NAGAR NARELA (107 to V-109) 6 - POLICE STATION QUARTERS, VIJAY NAGAR NARELA (Q-1 to U-115) 7 - GALI NO 1 GAUTAM COLONY, NARELA (2/B to U-132) 8 - GALI NO 2 GAUTAM COLONY, NARELA (10A to UR-89A)",110040,5,"North West Delhi",SC,Nerela,"",29
1,29,"DAV CENTURY PUBLIC SCHOOL","GAUTAM COLONY, NARELA",,,,,,"1 - B-BLOCK RESETTLEMENT COLONY, GAUTAM COLONY NARELA (3A to U13/217)",,5,"North West Delhi",SC,Nerela,"",38
1,30,"DAV CENTURY PUBLIC SCHOOL","GAUTAM COLONY, NARELA",,,,,,"1 - C-BLOCK RESETTLEMENT COLONY, GAUTAM COLONY NARELA (3A to HN-C-101)",,5,"North West Delhi",SC,Nerela,"",39
1,31,"M.C.PRIMARY SCHOOL","NARELA MANDI-I",Delhi,NARELA,NARELA,1,"INDRA COLONY","1 - NEAR ROSHAN OIL MILL GALI NO. 1 INDRA COLONY, NARELA (40-T to U-6) 2 - GALI NO - 2 INDRA COLONY, NARELA (65-T to T-280) 3 - GALI NO. 3 NEAR KAUSHIK DENTAL HOSPITAL, INDIRA COLONY NARELA (HNO-T-147 to T-280) 4 - GALI NO. 4 KAUSHIK DENTAL HOSPITAL WALI GALI, INDIRA COLONY NARELA (72-B to T-236) 5 - GALI NO. 5 INDIRA COLONY, NARELA (63-U to U-63) 6 - NEAR DESU OFF. INDIRA COLONY, NARELA (205 to T-326)",110040,5,"North West Delhi",SC,Nerela,"",40
1,34,"M.C.PRIMARY SCHOOL","NARELA MANDI-I",Delhi,NARELA,NARELA,1,"PREM COLONY","1 - RAILWAY QUARTERS, NARELA (4/6/1 to U-44) 2 - GALI NO 1, ANAJ MANDI EXTN NARELA (2/26/1 to T-2417) 3 - GALI NO 2, ANAJ MANDI EXTN NARELA (6 to T-29/2382) 4 - BAWANA ROAD, ANAJ MANDI EXTN NARELA (21/3-3 to T-2417) 5 - BANK OF INDIA WALI GALI, ANAJ MANDI EXTN NARELA (17 to T-2417)",110040,5,"North West Delhi",SC,Nerela,"",44
1,37,"SARVODAYA KANYA VIDYALAYA NO 2",NARELA,Delhi,NARELA,NARELA,1,"NEW PUNJABI COLONY NARELA","1 - G BLOCK ARYA SAMAJ MANDIR WALI GALI, PUNJABI COLONY NARELA (3 to G-777) 2 - G BLOCK AMAN COLONY, PUNJABI COLONY NARELA (3 to R-5011) 3 - G BLOCK SHANI MANDIR MAIN ROAD, PUNJABI COLONY NARELA (1 to KNO-511) 4 - G BLOCK NEAR HANUMAN MANDIR MAIN ROAD, PUNJABI COLONY NARELA (12 to H NO-9) 5 - G BLOCK SEWA BHARTI KENDRA WALI GALI, PUNJABI COLONY NARELA (4 to PLOTNO-181-KH-514) 6 - G BLOCK GALI NO. 5 J S SATSANG KUTIA, PUNJABI COLONY NARELA (97 to HN-G-97)",110040,5,"North West Delhi",SC,Nerela,"",49
1,38,"SARVODAYA KANYA VIDYALAYA NO 2",NARELA,Delhi,NARELA,NARELA,1,"NEW PUNJABI COLONY NARELA","1 - G BLOCK GALI NO. 6 , PUNJABI COLONY NARELA (1 to HNO-513) 2 - G BLOCK GALI NO. 7 BUDDHO DEVI DISP.N.SIDE, PUNJABI COLONY NARELA (2 to JHIL) 3 - G BLOCK GALI NO. 8 BUDDHO DEVI DISP.S. SIDE, PUNJABI COLONY NARELA (38 to KH-513) 4 - G BLOCK GALI NO. 9, PUNJABI COLONY NARELA (12 to G-518) 5 - G BLOCK GALI NO. 10 AAS-PAS RAJDHANI PUBLIC SCHOOL, PUNJABI COLONY NARELA (3/G-512 to GK-21)",110040,5,"North West Delhi",SC,Nerela,"",50
1,39,"SARVODAYA KANYA VIDYALAYA NO 2",NARELA,Delhi,NARELA,NARELA,1,"NEW PUNJABI COLONY NARELA","1 - JHUGGI AAS-PAS S S KANYA VIDYALAYA NO.1, PUNJABI COLONY, NARELA (13 to T-141) 2 - GANDHI ASHRAM KE AAS-PAS WALA ROAD, PANA PAPOSIAN NARELA (10 to P-11) 3 - M L SCHOOL KE AAS-PASS, JHUGGI JAWAHAR CAMP, NARELA (4 to T-18A) 4 - GANDHI ASHRAM OPEN FIELD AREA, NARELA (23 to K-529) 5 - GALI HARI DAL MILL WALI, MAIN ROAD KURENI, NARELA (2 to K-492) 6 - M L SCHOOL KE AAS-PASS, HARIJAN BASTI, NARELA (130-B to P-11)",110040,5,"North West Delhi",SC,Nerela,"",51
1,43,"KENDRIYA VIDHALAY","PKT-11 SECTOR A-5 NARELA",Delhi,NARELA,NARELA,1,"SEC A-5 NARELA","1 - JHUGGI CLUSTER NEAR MASZID, PKT-8, SEC. A5, NARELA (6 to 681) 2 - JHUGGI CLUSTER NEAR WATER PUMP, PKT-8, SEC. A5, NARELA (06 to 678) 3 - 20 SUTRI KARYAKARAM COLONY S B ROAD, NARELA (8 to HN-192) 4 - KRISHANA NAGAR, S B ROAD NARELA (2D to R-36)",110040,5,"North West Delhi",SC,Nerela,"",52
1,41,"KENDRIYA VIDHALAY","PKT-11 SECTOR A-5 NARELA",Delhi,NARELA,NARELA,1,"SEC A-5 NARELA","1 - POCKET-8 SECTOR-A-5 DDA FLATS, NARELA (1 to P13/117) 2 - POCKET -13 SECTOR - A - 5 DDA FLATE, NARELA (7/9-111 to LIG FLAT NO-207)",110040,5,"North West Delhi",SC,Nerela,"",53
1,42,"KENDRIYA VIDHALAY","PKT-11 SECTOR A-5 NARELA",Delhi,NARELA,NARELA,1,"SEC A-5 NARELA","1 - POCKET-8 SECTOR-A-5 DDA FLATS, NARELA (6/5 to P8/700)",110040,5,"North West Delhi",SC,Nerela,"",54
1,46,"MASADDI LAL BOYS S.S.SCHOOL","PANA PAPOSIAN,NARELA",Delhi,NARELA,NARELA,1,"PANA PAPOSIAN NARELA","1 - SUNARO WALI GALI, PANA PAPOSIA NARELA (178 to 1462) 2 - POCKET-3 SECTOR A 9, NARELA (1 to MIG-16) 3 - PKT -4 D D A FLAT SEC- A 9, NARELA (12 to HNO-83) 4 - PKT -1 D D A FLAT SEC- A 9, NARELA (3 to LIG 56 DDA)",110040,5,"North West Delhi",SC,Nerela,"",59
1,47,"MASADDI LAL BOYS S.S.SCHOOL","PANA PAPOSIAN,NARELA",Delhi,NARELA,NARELA,1,"PANA PAPOSIAN NARELA","1 - NEAR M C PRIMARY SCHOOL, PANA PAPOSIA NARELA (65 to HN-1462) 2 - JANARDAN WALI GALI, PANA PAPOSIA NARELA (999 to 1469) 3 - NEAR CHOPAL, PANA PAPOSIA NARELA (42 to K-18) 4 - JANARDAN WALI GALI, PANA MAMURPUR NARELA (19 to 1946) 5 - NEAR BALMIKI CHOPAL, PANA MAMURPUR NARELA (109 to HNO-1934) 6 - NEAR BRAHMAN CHOPAL, PANA MAMURPUR NARELA (13 to HNO-1934)",110040,5,"North West Delhi",SC,Nerela,"",61
1,49,"M.C. PRIMARY SCHOOL","PKT-11 SECTOR-A6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - NEAR BARAT GHAR, PUNARVAS COLONY PKT-4 SEC A6 NARELA (2 to PLOT-NO-936) 2 - OPPOSITE SHISHU VATIKA PARK, PUNARVAS COLONY PKT-4 SEC A6 NARELA (21 to PLOT-NO-561)",110040,5,"North West Delhi",SC,Nerela,"",64
1,50,"M.C. PRIMARY SCHOOL","PKT-11 SECTOR-A6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - NEAR RAGHUNATH MANDIR, PUNARVAS COLONY PKT-4 SEC A6 NARELA (16/304 to POCKET-1160) 2 - NEAR PUMP HOUSE, PUNARVAS COLONY PKT-4 SEC A6 NARELA (2 to HN-873) 3 - NEAR SINGHU BORDER ROAD, PUNARVAS COLONY PKT-4 SEC A6 NARELA (9 to HOUSE NO 1320)",110040,5,"North West Delhi",SC,Nerela,"",66
1,51,"M.C. PRIMARY SCHOOL","PKT-11 SECTOR-A6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - NEAR SHISHU VATIKA PARK, PUNARVAS COLONY PKT-5 SEC A6 NARELA (4 to HNO679) 2 - NEAR PKT DEVIDED ROAD, PUNARVAS COLONY PKT-5 SEC A6 NARELA (7 to HNO-699) 3 - OPPOSITE DISPENSARY, PUNARVAS COLONY PKT-5 SEC A6 NARELA (53 to 716) 4 - AAS-PAS SHOCHALAYA, PUNARVAS COLONY PKT-5 SEC A6 NARELA (7 to HN-449) 5 - OPPOSITE PETROL PUMP, PUNARVAS COLONY PKT-5 SEC A6 NARELA (10 to 767) 6 - NEAR PUMP HOUSE, PUNARVAS COLONY PKT-5 SEC A6 NARELA (50 to 1516)",110040,5,"North West Delhi",SC,Nerela,"",67
1,52,"M.C. PRIMARY SCHOOL","PKT-11 SECTOR-A6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - NEAR PARK, PUNARVAS COLONY PKT-5 SEC A6 NARELA (19 to HNO-794) 2 - BACK SIDE DISPENSARY, PUNARVAS COLONY PKT-5 SEC A6 NARELA (33-A to 825) 3 - NEAR PARK PKT-8, JANTA FLATS PKT - 7 SEC A 6 NARELA (13 to FLAT NO - 637) 4 - NEAR PLAY AREA PKT-8, JANTA FLATS PKT - 7 SEC A 6 NARELA (16 to 933) 5 - WEST SIDE CENTRAL PARK, JANTA FLATS PKT - 7 SEC A 6 NARELA (13 to 939) 6 - OPPOSITE SEC 9, JANTA FLATS PKT - 7 SEC A 6 NARELA (217 to 834) 7 - NORTH SIDE CENTRAL PARK, JANTA FLATS PKT - 7 SEC A 6 NARELA (53 to FLAT NO-96)",110040,5,"North West Delhi",SC,Nerela,"",69
1,54,"GOVT. CO-ED S S SCHOOL","PKT-2 A-6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - OPPSITE SCHOOL, PUNARVAS COLONY PKT-11 SEC A6 NARELA (2 to 1603) 2 - BACK SIDE SLUM OFFICE, PUNARVAS COLONY PKT-11 SEC A6 NARELA (11 to HOUSENO-65) 3 - NEAR MATA MANSA DEVI MARG, PUNARVAS COLONY PKT-11 SEC A6 NARELA (45 to HNO-797)",110040,5,"North West Delhi",SC,Nerela,"",72
1,55,"GOVT. CO-ED S S SCHOOL","PKT-2 A-6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - NEAR MASJID, PUNARVAS COLONY PKT-11 SEC A6 NARELA (9 to H656) 2 - OPPOSITE SAMARTI VAN DDA PARK, PUNARVAS COLONY PKT-11 SEC A6 NARELA (42 to HN-1035)",110040,5,"North West Delhi",SC,Nerela,"",73
1,56,"GOVT. CO-ED S S SCHOOL","PKT-2 A-6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - OPPOSITE DDA FLATS, PUNARVAS COLONY PKT-11 SEC A6 NARELA (28-T to 1574)",110040,5,"North West Delhi",SC,Nerela,"",74
1,57,"GOVT. CO-ED S S SCHOOL","PKT-2 A-6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - AAS-PAS SHOCHALAYA, PUNARVAS COLONY PKT-11 SEC A6 NARELA (42 to 1603) 2 - D D A JANTA FLATS, PKT -11 SEC A6 NARELA (12 to 1601)",110040,5,"North West Delhi",SC,Nerela,"",75
1,58,"GOVT. CO-ED S S SCHOOL","PKT-2 A-6 NARELA",Delhi,NARELA,NARELA,1,"SECTOR-A6 NARELA","1 - NEAR 40MT ROAD, PUNARVAS COLONY PKT-13 SEC A6 NARELA (1 to 654) 2 - NEAR MANDIR, PUNARVAS COLONY PKT-13 SEC A6 NARELA (3 to HONO-533) 3 - OPPOSITE BARAT GHAR, PUNARVAS COLONY PKT-13 SEC A6 NARELA (193 to 605)",110040,5,"North West Delhi",SC,Nerela,"",76
1,60,"SARASWATI SHISHU MANDIR","MAMURPUR NARELA DELHI",Delhi,NARELA,NARELA,1,"PANA MAMURPUR NARELA","1 - BRAHAMAN MOHALLA PANA MAMUR PUR, NARELA (47/15 to K-107) 2 - SUNARO WALI GALI PANA MAMUR PUR, NARELA (1514 to HNO-1934) 3 - NEAR BANIA DHARAMSHALA PANA MAMURPUR, NARELA (1073 to FLATNO-1642)",110040,5,"North West Delhi",SC,Nerela,"",78
1,61,"SARASWATI SHISHU MANDIR","MAMURPUR NARELA DELHI",Delhi,NARELA,NARELA,1,"PANA MAMURPUR NARELA","1 - CHADAI WALI GALI PANA MAMURPUR, NARELA (1 to HN-5) 2 - PUNJABI MOHALLA MANDIR WALI GALI PANA MAMURPUR, NARELA (1559 to HNO-95) 3 - CH. RAMDEV WALI GALI PANA MAMURPUR, NARELA (37 to 1992) 4 - PANDIT BALKISHAN WALI GALI PANA MAMURPUR, NARELA (1619 to E-70) 5 - NEAR CHOPAL PANA MAMURPUR, NARELA (173 to HNO-1892/2)",110040,5,"North West Delhi",SC,Nerela,"",79
1,62,"SARASWATI SHISHU MANDIR","MAMURPUR NARELA DELHI",Delhi,NARELA,NARELA,1,"PANA MAMURPUR NARELA","1 - HARIJAN BASTI MAIN ROAD PANA MAMURPUR, NARELA (1 to HN-5) 2 - PUNJABI MOHALLA PANA MAMURPUR, NARELA (66 to V-1832) 3 - IN FRONT OF CHADAI WALI GALI P. MAMURPUR, NARELA (3/1 to C-3) 4 - GALI BEHIND MASZID PANA .MAMURPUR, NARELA (3 to G-1) 5 - HARIJAN BASTI PANA MAMURPUR, NARELA (25 to 1964)",110040,5,"North West Delhi",SC,Nerela,"",80
1,63,"SARASWATI SHISHU MANDIR","MAMURPUR NARELA DELHI",Delhi,NARELA,NARELA,1,"PANA MAMURPUR NARELA","1 - BALMIKI MOHALLA PANA MAMURPUR, NARELA (456 to 2131/1) 2 - NEAR M C PRIMARY SCHOOL PANA. MAMURPUR, NARELA (31 to S29) 3 - MAIN ROAD M C PRIMARY SCHOOL P. MAMURPUR, NARELA (4 to LANDMARK-VI) 4 - ARYA SAMAJ ROAD PANA MAMURPUR, NARELA (1 to U23/4)",110040,5,"North West Delhi",SC,Nerela,"",81
1,64,"SARASWATI SHISHU MANDIR","MAMURPUR NARELA DELHI",,,,,,"1 - BRAHAMAN MOHALLA NEW BASTI MAMURPUR, NARELA (2 to E-212) 2 - HARNARAYAN MANDIR WALI GALI NEW BASTI P. MAMURPUR, NARELA (7 to P6/2) 3 - GALI BEHIND HAR .NA MANDIR NEW BASTI P. MAMURPUR, NARELA (52 to 1944)",,5,"North West Delhi",SC,Nerela,"",82
1,65,"SARASWATI SHISHU MANDIR","MAMURPUR NARELA DELHI",,,,,,"1 - HANUMAN MANDIR KE SATH WALI GALI NEW BASTI, PANA MAMURPUR NARELA (10 to HN-101) 2 - HANUMAN MANDIR KE SAMNE WALI GALI N.BASTI, PANA MAMURPUR NARELA (22A to HN-161) 3 - MAIN ROAD HANUMAN MANDIR NEW BASTI, PANA MAMURPUR NARELA (1 to E-394) 4 - GALI BEHIND HANUMAN MANDIR NEW BASTI, PANA MAMURPUR NARELA (11 to S29) 5 - MKT. NEAR BUS TERMINAL PANA UDYAN, NARELA (28-T to HN-586-D) 6 - MAIN BAZAR ROAD PANA UDYAN, NARELA (53/2 to HNO-624) 7 - AAS-PAS JHANDA CHOWK MATA WALI GALI PANA UDYAN, NARELA (5/1 to",,5,"North West Delhi",SC,Nerela,"",83
1,66,"M.C.PRIMARY SCHOOL","PANA UDYAN, NARELA",Delhi,NARELA,NARELA,1,"PANA UDYAN NARELA","1 - MAIN BAZAR, PANA UDYAN NARELA (1 to U-15) 2 - AAS-PAS BRAHMAN CHOPAL, PANA UDYAN NARELA (2-B to HNO-308)",110040,5,"North West Delhi",SC,Nerela,"",84
1,70,"M.C.PRIMARY SCHOOL","PANA UDYAN, NARELA",Delhi,NARELA,NARELA,1,"PANA UDYAN NARELA","1 - BAGRI DAGRI MOHALLA, PANA UDYAN NARELA (18U to U-24)",110040,5,"North West Delhi",SC,Nerela,"",88
1,71,"M.C.PRIMARY SCHOOL","PANA UDYAN, NARELA",Delhi,NARELA,NARELA,1,"PANA UDYAN NARELA","1 - BANJARA MOHALLA, PANA UDYAN NARELA (73 to 779) 2 - SHIVAJI NAGAR, PANA UDYAN NARELA (53/4 to HN-609-A) 3 - GALI MATA VISHWAKARMA ROAD, PANA UDYAN NARELA (1/73G to P-18) 4 - DAHIYA X-RAY WALI GALI, PANA UDYAN NARELA (1/7P to U-110)",110040,5,"North West Delhi",SC,Nerela,"",89
1,72,"M.C.PRIMARY SCHOOL","PANA UDYAN, NARELA",Delhi,NARELA,NARELA,1,"PANA UDYAN NARELA","1 - MATA KALI MANDIR ROAD, PANA UDYAN NARELA (47/6 to HN-585-2A) 2 - BAGRI MOHALLA, PANA UDYAN NARELA (88 to HNO-586) 3 - BAGRI CHOPAL WALI GALI, BAGRI MOHALLA, PANA UDYAN NARELA (585/2A to 787) 4 - MATA MANSA DEVI MARG, PANA UDYAN NARELA (65 to U-651) 5 - JULAHON WALI GALI, PANA UDYAN NARELA (601 to P U) 6 - CHARCH WALA ROAD, PANA UDYAN NARELA (104 to RD-38)",110040,5,"North West Delhi",SC,Nerela,"",90
1,73,"MASADDI LAL BOYS S.S.SCHOOL","PANA PAPOSIAN,NARELA",Delhi,NARELA,NARELA,1,"PANA PAPOSIAN NARELA","1 - BALMIKI MOHALLA NEAR VIJAY CHOWK, PANA UDYAN NARELA (24/16/2 to HNO-788)",110040,5,"North West Delhi",SC,Nerela,"",91
1,75,"MASADDI LAL BOYS S.S.SCHOOL","PANA PAPOSIAN,NARELA",Delhi,NARELA,NARELA,1,"PANA PAPOSIAN NARELA","1 - BALMIKI MOHALLA NEAR VIJAY CHOWK, PANA PAPOSIAN NARELA (606 to K-70) 2 - RAVIDAS MANDIR MARG, PANA PAPOSIAN NARELA (33 to P-13)",110040,5,"North West Delhi",SC,Nerela,"",93
1,76,"MASADDI LAL BOYS S.S.SCHOOL","PANA PAPOSIAN,NARELA",Delhi,NARELA,NARELA,1,"PANA PAPOSIAN NARELA","1 - GANDHI ASHRAM ROAD, PANA PAPOSIAN NARELA (5-25 to K-459) 2 - MATA MANSA DEVI MARG, PANA PAPOSIAN NARELA (13 to HNO-1336) 3 - NEAR GANDHI ASHRAM, PANA PAPOSIAN NARELA (33 to P-13)",110040,5,"North West Delhi",SC,Nerela,"",95
1,77,"M.C.PRIMARY SCHOOL","PANA PAPOSIAN NARELA",Delhi,NARELA,NARELA,1,"PANA PAPOSIAN NARELA","1 - NEAR MATA MANSA DEVI MARG, PANA PAPOSIAN NARELA (113 to HNO-1027A) 2 - NEAR CHOPAL, PANA PAPOSIAN NARELA (0 to HN-475) 3 - HALWAYON WALI GALI, PANA PAPOSIAN NARELA (1037 to HN-971/1) 4 - VYAS WALA CHOWK, PANA PAPOSIAN NARELA (995 to 1392)",110040,5,"North West Delhi",SC,Nerela,"",96
1,78,"M.C.PRIMARY SCHOOL","VILLAGE GHOGA",Delhi,NARELA,NARELA,2,"VILL GHOGA","1 - MAIN ROAD, MANDIR KE PASS, VILLAGE GHOGA (1 to T-148) 2 - KHATI MOHALLA, VILLAGE GHOGA (9 to H-NO-125-C) 3 - BARAGI MOHALLA, VILLAGE GHOGA (6 to H-NO-125C) 4 - BRAHMAN MOHALLA, VILLAGE GHOGA (23 to 726)",110040,5,"North West Delhi",SC,Nerela,"",97
1,79,"M.C.PRIMARY SCHOOL","VILLAGE GHOGA",Delhi,NARELA,NARELA,2,"VILL GHOGA","1 - GOGA SADH GALI, LAMBI GALI, VILLAGE GHOGA (2 to 985) 2 - FIRNI ROAD, VILLAGE GHOGA (45 to 292)",110040,5,"North West Delhi",SC,Nerela,"",98
1,80,"M.C.PRIMARY SCHOOL","VILLAGE GHOGA",Delhi,NARELA,NARELA,2,"VILL GHOGA","1 - CHATHHE KE NICHE, VILLAGE GHOGA (8 to 304) 2 - JOHAR KE PASS, VILLAGE GHOGA (28-T to 745) 3 - AAGRI RAJPUT MOHALLA , VILLAGE GHOGA (26 to 338)",110040,5,"North West Delhi",SC,Nerela,"",99
1,81,"M.C.PRIMARY SCHOOL","VILLAGE GHOGA",Delhi,NARELA,NARELA,2,"VILL GHOGA","1 - BRAHMAN MOHALLA NEAR HARIJAN MOHALLA, VILLAGE GHOGA (163 to 813) 2 - MAIN STAND HARIJAN MOHALLA, VILLAGE GHOGA (357 to 378) 3 - MAIN STAND FAKIR MOHALLA, VILLAGE GHOGA (367 to 738) 4 - FIRNI KE PASS SAMSHAN ROAD, VILLAGE GHOGA (254 to 406)",110040,5,"North West Delhi",SC,Nerela,"",100
